date,ret_lag1,ret_lag2,ret_lag3,ret_lag5,ret_lag10,ret_mean5,ret_std5,ret_mean10,ret_std10,ret_mean20,ret_std20,rsi14,macd,macd_hist,bb_pctb,bb_width,momentum10,momentum20,parkinson,garman_klass,vol_change,vol_ratio,dow,month,target_return,target_direction
2014-12-28,-0.04636172016023021,0.03534284529304532,-0.008573307075568692,0.014924977875223178,-0.028204689879851585,-0.011571649991906519,0.033379736715806595,0.0014185988533056636,0.029792645307131733,-0.007054719471868776,0.027159301458310855,37.11783757769195,-11.804272681375608,-0.15243682471936992,0.21781330995843878,0.17382337348521543,0.014287087164045253,-0.13159266065110675,0.01588183625918819,0.018642797077260007,-0.7569892364670547,0.4121542960049069,6,12,-0.005859917625219424,0
2014-12-29,0.002339848028894309,-0.04636172016023021,0.03534284529304532,-0.04060591604567332,0.01850347156455978,-0.00462245030781574,0.029176213312247946,-0.0010177400656722567,0.02923115134930954,-0.005372909663685599,0.02606402972031464,36.32876701408938,-11.879583628694775,-0.18219821763082855,0.21524893774109088,0.17387065429838897,-0.01012578616352211,-0.10188593112499655,0.016218752409027485,0.018745587234070254,0.3665625655292999,0.6521680181509276,0,12,-0.009063120499774868,0
2014-12-30,-0.005859917625219424,0.002339848028894309,-0.04636172016023021,-0.008573307075568692,0.03701096819090033,-0.004720412992656975,0.02919361228112892,-0.005625148934739777,0.026026493366598746,-0.005488255580590939,0.026075575710691752,35.09533871470626,-12.02976076829026,-0.26590028578104885,0.1980091218196153,0.1752058980928528,-0.05469862723112828,-0.10395541895269012,0.01297432067387149,0.014199605855793797,0.5084422784499463,1.069587289484917,1,12,0.023163633288969088,1
2014-12-31,-0.009063120499774868,-0.005859917625219424,0.002339848028894309,0.03534284529304532,-0.02094573926217258,-0.007156255393472222,0.02525795282502349,-0.0012142116796256097,0.026865746534930235,-0.004452005952871785,0.02680867505807483,40.67825232632607,-11.427195726454272,0.2693318048439526,0.3438579419813406,0.16857783381214683,-0.012068698746712014,-0.08519112843142873,0.01773178894505731,0.015119717236066945,-0.4736993527228339,0.7144247874052393,2,12,-0.009251749545953203,0
2015-01-01,0.023163633288969088,-0.009063120499774868,-0.005859917625219424,-0.04636172016023021,0.022550560124078523,0.00026573872938318033,0.013635884349864584,-0.004394442646628782,0.02559212981877155,-0.005696459076226956,0.026401634362520302,39.21716604267241,-11.059406070013551,0.5096971690277385,0.3071730668513022,0.15371598843959924,-0.04299285973617328,-0.10767885353193418,0.015924904377003595,0.01784665263627847,-0.6368785875635261,0.3911551100706747,3,1,0.0006320912950252833,1
2015-01-02,-0.009251749545953203,0.023163633288969088,-0.009063120499774868,0.002339848028894309,0.014924977875223178,-7.581261739062484e-05,0.013592262194123047,-0.0058237313046485715,0.024779497240516108,-0.005235630848009665,0.02642899356262836,39.37668804246182,-10.629264247217975,0.7518711934586513,0.3269709034419658,0.1375214020139951,-0.056573966437151735,-0.09941670223360366,0.009644018808821465,0.011348166229410745,0.07122801903974896,0.42218633199294037,4,1,-0.1013280614181653,0
2015-01-03,0.0006320912950252833,-0.009251749545953203,0.023163633288969088,-0.005859917625219424,-0.04060591604567332,-0.0191694413759798,0.0477878831055358,-0.01189594584189777,0.03810624059804336,-0.010119598780230854,0.034047579967206844,27.516580435063275,-12.604175762153375,-0.9784322571813995,-0.20328454730211767,0.15505857470518558,-0.11215620537654436,-0.1832252905731503,0.06311105156382153,0.039438403507947355,1.7153653696845588,2.107519781722977,5,1,-0.07773194062929001,0
2015-01-04,-0.1013280614181653,0.0006320912950252833,-0.009251749545953203,-0.009063120499774868,-0.008573307075568692,-0.03290320540188283,0.05366347527037971,-0.0188118091972699,0.043351043527637315,-0.014006195811695354,0.03712881282351241,22.417113657357234,-15.714158564314687,-3.2707320474741692,-0.31078743114389734,0.20295091155223657,-0.17148313973511997,-0.2443099066167862,0.07684900724477892,0.07650520670152357,0.6474447694927346,3.35188057983277,6,1,0.04500038912924964,1
2015-01-05,-0.07773194062929001,-0.1013280614181653,0.0006320912950252833,0.023163633288969088,0.03534284529304532,-0.028535854233826718,0.05989404221485242,-0.01784605481364947,0.04477568786172887,-0.008792901747057203,0.037754212418880044,30.334293949883886,-17.00005211513269,-3.645300478633736,-0.01657431192231345,0.22976687365999265,-0.16344294003868465,-0.16126295376037802,0.03775351974411453,0.0345494560013519,-1.4754461167622068,0.7582482484656073,0,1,0.0,0
2015-01-13,-0.031711406449796975,0.0,0.0,0.0,-0.1013280614181653,-0.04502650444515251,0.08408390276131485,-0.02578640737258029,0.06652922740418214,-0.01884117660723903,0.053246565321054415,16.517915794626035,-21.378948995981375,-3.53670642605541,-0.1464860553244297,0.3759047453120627,-0.22729974476416903,-0.31396287328490713,0.13115748486227882,0.09693034754405445,1.856054683723663,5.202528850774475,1,1,-0.3105663662853688,0
2015-01-14,-0.19342111577596555,-0.031711406449796975,0.0,0.0,-0.07773194062929001,-0.10713977770222627,0.13917089257844945,-0.04906984993818817,0.11195998416446357,-0.033940829567729036,0.08407606343405379,10.835424636769233,-28.72336797990272,-8.704900327981402,-0.278551726282396,0.5519685847838058,-0.3878013755574031,-0.49278311781834117,0.2494928007189172,0.22143516496948892,0.5493613362742593,6.316537474695344,2,1,0.25382841234958686,1
2015-01-15,-0.3105663662853688,-0.19342111577596555,-0.031711406449796975,0.0,0.04500038912924964,-0.05637409523230889,0.21413049703647208,-0.028187047616154447,0.1458128845006122,-0.02301655121490196,0.10511422765374567,31.09050248620197,-30.416079514543043,-8.318089490097378,0.07818117743812782,0.589871000408836,-0.24562861271676306,-0.36892529013539654,0.22393028541918567,0.21125082067193973,-0.28849569909823813,3.9150263090641633,3,1,-0.010640190896432422,0
2015-01-16,0.25382841234958686,-0.3105663662853688,-0.19342111577596555,0.0,0.0,-0.05850213341159538,0.21348207635796118,-0.02925106670579769,0.14562304333018167,-0.02123047475171207,0.10500009830788015,30.735509070710464,-31.571952317870455,-7.5791698347398295,0.11600834760424601,0.6298716768246712,-0.2536127167630058,-0.3459748646680807,0.07169209021379463,0.08089608797691032,-0.8857837542005651,1.5370913510768909,4,1,-0.0319673150958506,0
2015-01-17,-0.010640190896432422,0.25382841234958686,-0.3105663662853688,-0.031711406449796975,0.0,-0.058553315140806104,0.21347407813273628,-0.03244779821538275,0.14525999637322398,-0.022945832907949316,0.10487492871865982,29.662732027647465,-32.63627485816545,-6.914793900027856,0.12583074263298696,0.6672787062448934,-0.2770953757225434,-0.3680320879259704,0.06135352048664728,0.06945219204032212,-0.6008330591899274,0.8194440975809325,5,1,0.05502943475082933,1
2015-01-18,-0.0319673150958506,-0.010640190896432422,0.25382841234958686,-0.19342111577596555,0.0,-0.00886320503544713,0.20288599652998085,-0.02694485474029982,0.14764852474209017,-0.019901365289146877,0.1062715243844515,33.98423180946409,-32.19520249106708,-5.178977226343587,0.21925545587978695,0.6823339249952667,-0.23619942196531796,-0.32835631234512996,0.07781787688685504,0.08500048853355426,-0.04878074285272227,0.7651210230978471,6,1,0.025497528849893314,1
2015-01-19,0.05502943475082933,-0.0319673150958506,-0.010640190896432422,-0.3105663662853688,0.0,0.0583495739916053,0.1142573679835349,-0.024395101855310485,0.14838386694596498,-0.018173332821663467,0.10673700367570117,36.02589508670221,-31.04718052264448,-3.22476420633679,0.2734684097977313,0.6856953469649316,-0.21647398843930643,-0.3047380906584599,0.03711254477116654,0.03890846991637299,-0.33537034111836483,0.5491142154137659,0,1,-0.02710699665294314,0
2015-01-20,0.025497528849893314,0.05502943475082933,-0.0319673150958506,0.25382841234958686,0.0,0.0021624921910992968,0.037164811880179976,-0.0271058015206048,0.14813608690084365,-0.02068686431875908,0.10630335932953665,34.794856899832155,-30.25659715111516,-1.9473446678459716,0.2633926312107791,0.677204373836302,-0.2374277456647399,-0.3388253719655442,0.04539772211577792,0.049731395066380614,0.09405144945340105,0.5968235204777653,1,1,0.07969279733448964,1
2015-01-21,-0.02710699665294314,0.025497528849893314,0.05502943475082933,-0.010640190896432422,0.0,0.02022908983728371,0.049345523447417536,-0.019136521787155837,0.15185330063631441,-0.01623963697473694,0.10864171872257627,41.31458873976965,-27.895580581955556,0.330937521050906,0.38498258164307153,0.6470171899838799,-0.17416907514450874,-0.2773228794537005,0.06622703564560836,0.06022443091444959,0.4988325831708629,0.9459491838512815,2,1,0.019108447693743535,1
2015-01-22,0.07969279733448964,-0.02710699665294314,0.025497528849893314,-0.0319673150958506,-0.031711406449796975,0.030444242395202537,0.04029567960452122,-0.014054536372801785,0.15223560265299496,-0.015315819154801024,0.10887104902023093,42.864097720886285,-25.37608804962875,2.2803440427021755,0.4329466566256412,0.6015620555394322,-0.13111575178997625,-0.26384632397080654,0.033561946028266905,0.03768924367541758,0.19538970515744936,1.0984140848528277,3,1,0.0001287470765465315,1
2015-01-23,0.019108447693743535,0.07969279733448964,-0.02710699665294314,0.05502943475082933,-0.19342111577596555,0.019464104860345978,0.03939145735750127,0.005300449912449423,0.13858962171248032,-0.010242978730065433,0.10699998907721321,42.875147570952265,-23.110547312909716,3.636707823536966,0.4493389058449464,0.5847862788165626,0.05443438914027143,-0.18523827838187468,0.037293084835142515,0.0439091789420001,-0.5282530025259682,0.6630659176673596,4,1,0.07025371641997857,1
2015-01-24,0.0001287470765465315,0.019108447693743535,0.07969279733448964,0.025497528849893314,-0.3105663662853688,0.02841534237436303,0.045687270719453006,0.04338245818298416,0.08353870489084463,-0.002843695877602004,0.1072039192638767,48.89269537143538,-19.719248475732,5.622405328571748,0.576155355786791,0.5801153060431802,0.5431481481481482,-0.05528682639256288,0.049973407598205115,0.03943934414126504,-0.07083436133728682,0.6699085569928395,5,1,0.012324239633240808,1
2015-01-25,0.07025371641997857,0.0001287470765465315,0.019108447693743535,-0.02710699665294314,0.25382841234958686,0.036301589631599816,0.036105871407989876,0.019232040911349557,0.038948860636605936,-0.004477503352402446,0.10668412525952345,49.930904241655746,-16.590233734630033,7.001136055738975,0.6100279856133857,0.5670179564326808,0.21205880944399214,-0.08565751445086711,0.037781781870271654,0.0438202113025361,0.7554517533595178,1.3654343879952577,6,1,0.06282323365358611,1
2015-01-26,0.012324239633240808,0.07025371641997857,0.0001287470765465315,0.07969279733448964,-0.010640190896432422,0.03292767689541911,0.031536566317839784,0.02657838336635141,0.03961099465897357,-0.00133634166972314,0.10774251770243916,55.127442738815745,-12.640604137075684,8.76061252263466,0.7370345494541579,0.5611313420429672,0.3044530493707649,-0.026372832369942256,0.12161635127853465,0.13776584219132093,0.7995789400823217,2.6370432121873812,0,1,-0.024452381707861015,0
2015-01-27,0.06282323365358611,0.012324239633240808,0.07025371641997857,0.019108447693743535,-0.0319673150958506,0.024215511015098203,0.04092740804899055,0.027329876705150368,0.03843055907030942,-0.002558960755116191,0.10786522337127723,52.786842852454164,-9.921428764210305,9.183830316400034,0.6976564825111664,0.5507418995839417,0.31429285357321346,-0.04989161849710988,0.08166496360777771,0.09494448315635719,-1.0432248085284996,0.8878312834080369,1,1,-0.10743710487792946,0
2015-01-28,-0.024452381707861015,0.06282323365358611,0.012324239633240808,0.0001287470765465315,0.05502943475082933,0.0027023406242030036,0.0726951984169887,0.01108322274227449,0.05582463314633187,-0.007930815999012663,0.11037709576124333,44.42724923975443,-9.815050010378911,7.432167256185142,0.5084516500884261,0.5323704626620389,0.11720745435625779,-0.1466763005780347,0.09912257806376955,0.09571753114227265,0.20809965979997003,1.0365592261857197,2,1,-0.00615778567488956,0
2015-01-29,-0.10743710487792946,-0.024452381707861015,0.06282323365358611,0.07025371641997857,0.025497528849893314,-0.012579959794770623,0.06222125325641632,0.007917691289796202,0.05581395808120353,-0.008238705282757141,0.11036239633778443,44.02090100553189,-9.73552192677451,6.009356271831635,0.5143871654138665,0.5101739764612413,0.08239579490962745,-0.15191473988439308,0.05768612874553212,0.06781231071639435,-0.10874515157991738,0.8884492686895746,3,1,-0.0092008780038082,0
2015-01-30,-0.00615778567488956,-0.10743710487792946,-0.024452381707861015,0.012324239633240808,-0.02710699665294314,-0.016884983322180424,0.06079570365975396,0.009708303154709696,0.054844259287224785,-0.008698749182947552,0.11034542145528692,43.38722686229831,-9.733777451850528,4.808880597404492,0.5158737955688478,0.48319656394540555,0.10195186659086586,-0.15968208092485559,0.04509123909918193,0.05278199511431757,-0.2667138188304481,0.6580670886844501,4,1,-0.06491692462339849,0
2015-01-31,-0.0092008780038082,-0.00615778567488956,-0.10743710487792946,0.06282323365358611,0.07969279733448964,-0.042433014977577344,0.04322796623229125,-0.004752669041079116,0.05338636219707988,-0.011944595414117475,0.11102873818216011,39.24973300597261,-10.787752265493026,3.003924627009596,0.4040045193821316,0.4529337850251956,-0.04641497878297396,-0.21250000000000002,0.0508157404069539,0.04417940221776445,-0.03477239536193366,0.6160019317917184,5,1,-0.014695952826455638,0
2015-02-01,-0.06491692462339849,-0.0092008780038082,-0.00615778567488956,-0.024452381707861015,0.019108447693743535,-0.040481729201296265,0.044445562549629246,-0.008133109093099033,0.05277433642815721,-0.011093822732950408,0.11093445200945426,38.392138087592386,-11.744253874295623,1.6379384145655997,0.39201810345903504,0.428479144973086,-0.07811158798283258,-0.19898568019093077,0.034507940431693584,0.03958999995452252,-1.212741824134639,0.18419326576083753,6,2,0.10243725267157533,1
2015-02-02,-0.014695952826455638,-0.06491692462339849,-0.0092008780038082,-0.10743710487792946,0.0001287470765465315,0.0014931423086046891,0.0613086371925434,0.0020977414664038463,0.06340085774970516,0.0036990956894266346,0.10490397985406336,47.408735914278346,-10.51149298233986,2.296559445217092,0.6226031245074581,0.42937910236383897,0.021198987254859913,0.07678733031674212,0.07155549550854254,0.05517745356545298,0.11185884450985029,0.2248272606019515,0,2,-0.045653935035265825,0
2015-02-03,0.10243725267157533,-0.014695952826455638,-0.06491692462339849,-0.00615778567488956,0.07025371641997857,-0.006406087563470564,0.06497560507188165,-0.009493023679120593,0.06006343516172982,0.016944717251931786,0.07583085958241527,44.214586029005396,-10.273045070040183,2.028005886013416,0.4738873982774813,0.33171510216395916,-0.0905636225449018,0.403395061728395,0.05288373676805886,0.05542462216591885,1.0279022772994306,0.7362346784864394,1,2,-0.0015406627896163982,0
2015-02-04,-0.045653935035265825,0.10243725267157533,-0.014695952826455638,-0.0092008780038082,0.012324239633240808,-0.004874044520632203,0.06498354165292088,-0.010879513921406314,0.059662541481422714,0.004176263494971621,0.05141330059350335,44.10911008458511,-9.997075394363321,1.8431804493522232,0.45592198406314444,0.3198411835434366,-0.10308585878541232,0.0871126861740339,0.029246885764517987,0.03442226023042595,-0.260377547651764,0.6505781153735256,2,2,-0.045052663940943205,0
2015-02-05,-0.0015406627896163982,-0.045653935035265825,0.10243725267157533,-0.06491692462339849,0.06282323365358611,-0.0009011923841411474,0.06087220009992765,-0.021667103680859244,0.05437376609907735,0.0024556398427460825,0.05249960959310818,41.092837224668926,-10.464653849096692,1.1004815956950829,0.3071526546337836,0.3093301683899782,-0.19480519480519476,0.0503388189738625,0.04153938017506188,0.04009988402547078,-1.2166610148507093,0.20592987039479632,3,2,0.02673615649103578,1
2015-02-06,-0.045052663940943205,-0.0015406627896163982,-0.045653935035265825,-0.014695952826455638,-0.024452381707861015,0.007385229479357136,0.0613430979832096,-0.016548249860969567,0.05645219131211927,0.005390813422090401,0.05211337333380002,43.53774541762706,-10.2426751016759,1.0579682744926995,0.36291281362160377,0.28388355509227453,-0.15251530476443975,0.11384307846076958,0.029733722382720623,0.030513814303431332,0.09074039112144838,0.23293958487848207,4,2,0.025383984904384427,1
2015-02-07,0.02673615649103578,-0.045052663940943205,-0.0015406627896163982,0.10243725267157533,-0.10743710487792946,-0.008025424074081045,0.03589404389974086,-0.0032661408827381775,0.047627061976345246,0.003908540929768156,0.051037685492401716,45.894414116473264,-9.494940469347057,1.444562325457234,0.43412557052854817,0.27094750217917124,-0.03213378492802699,0.08130735029798508,0.024852891457662594,0.025466936147148605,0.324152821225006,0.3308743033247297,5,2,-0.019523588325571772,0
2015-02-08,0.025383984904384427,0.02673615649103578,-0.045052663940943205,-0.045653935035265825,-0.00615778567488956,-0.002799354732142234,0.030550259778235063,-0.004602721147806399,0.04790396853450141,0.0016574850709949018,0.051028215466616955,44.356438956763974,-9.153496635250661,1.4288049276429042,0.35544171950605546,0.2652750355586416,-0.04498402555910541,0.03370527480634444,0.03501467586256068,0.039650314665153986,-0.1583993577837024,0.28732828956150436,6,2,-0.015598976701277856,0
2015-02-09,-0.019523588325571772,0.025383984904384427,0.02673615649103578,-0.0015406627896163982,-0.0092008780038082,-0.005611017514474526,0.031048318268504595,-0.005242531017553365,0.04801480423927269,0.002232886068578166,0.05075092171231085,43.134345024803594,-9.058479424659481,1.2190577105872684,0.2833498081745032,0.2547217744268799,-0.05107480653482366,0.0456698881940496,0.029939610993642927,0.03389174975291257,1.243922011235865,0.9821624284948275,0,2,0.0010415016677187694,1
2015-02-10,-0.015598976701277856,-0.019523588325571772,0.025383984904384427,-0.045052663940943205,-0.06491692462339849,0.0036078156072578693,0.02190702163243873,0.001353311611558361,0.04319490357014261,-0.0016996787147603777,0.04736729121633999,43.2459613529126,-8.862457628046343,1.132063605760326,0.2968036470964468,0.25911827619541716,0.01362510322047883,-0.03342228443938933,0.01924159287284756,0.022645994585265006,-1.1272866428404953,0.3316603910256345,1,2,-0.008316906621926634,0
2015-02-11,0.0010415016677187694,-0.015598976701277856,-0.019523588325571772,0.02673615649103578,-0.014695952826455638,-0.0034027970153346133,0.01789696754134107,0.0019912162320112614,0.042978111041861555,-0.003070946430543886,0.04712957912632929,42.530662108305705,-8.753865535223582,0.9925245588664691,0.2827005048726896,0.2655058745665473,0.020111731843575287,-0.0595708154506438,0.014803218541901994,0.016645289406910225,0.3953293055095486,0.516888095019147,2,2,0.015127785209060995,1
2015-02-12,-0.008316906621926634,0.0010415016677187694,-0.015598976701277856,0.025383984904384427,0.10243725267157533,-0.0054540369543993,0.013918257133589108,-0.006739730514240172,0.02570112655496947,-0.002320994523918163,0.04730219455317377,44.34018478975595,-8.302588362382664,1.1550413853659105,0.3469679346510173,0.26890891665631494,-0.06517628272471321,-0.04535896665665362,0.013339093824651592,0.013404862314167194,-0.841660373727974,0.23045725286553204,3,2,0.06272193912946555,1
2015-02-13,0.015127785209060995,-0.008316906621926634,0.0010415016677187694,-0.019523588325571772,-0.045653935035265825,0.010995068536608166,0.031112769116863444,0.004097856902232966,0.029964805989399435,-0.002697583388443814,0.046720396057470026,51.43943206613879,-6.705689285514325,2.2015523697874,0.5914033506895747,0.26051892342060395,0.041829777875522334,-0.052522100884035305,0.054379287159968044,0.051912782783939786,0.7595885490598295,0.5017242538539629,4,2,0.08510266359394958,1
2015-02-14,0.06272193912946555,0.015127785209060995,-0.008316906621926634,-0.015598976701277856,-0.0015406627896163982,0.031135396595653654,0.04070794130116167,0.012762189540589563,0.03924323803607901,0.0009413378095916247,0.050623224335920945,59.556313551006426,-3.699734860212743,4.166005436071186,0.9252582369610469,0.2671288147361227,0.13612334801762094,0.019005097001066673,0.054282412704956554,0.03641182260160718,0.3536277829467469,0.7579137717629388,5,2,-0.0972080633999779,0
2015-02-15,0.08510266359394958,0.06272193912946555,0.015127785209060995,0.0010415016677187694,-0.045052663940943205,0.01148548358211432,0.07117645633289438,0.0075466495946860945,0.049820975350030765,-0.007060227043086576,0.05292245624439212,49.44934163451833,-3.2082351268828972,3.726004135520826,0.5827263078209831,0.2205459411696294,0.07838709677419353,-0.13168831168831174,0.09298738557405017,0.09272105264332535,0.5185838106599387,1.5076043048172423,6,2,0.01079575258983656,1
2015-02-16,-0.0972080633999779,0.08510266359394958,0.06272193912946555,-0.008316906621926634,0.02673615649103578,0.01530801542446696,0.07035558625129437,0.005952609204566172,0.049391942787766575,-0.005297820328201697,0.052899690845801865,50.41286993468793,-2.5839748215460077,3.480211552686173,0.6982380532141914,0.17782868603612131,0.0613334529791818,-0.10053614205863337,0.030722219120526348,0.035544881113899855,-0.44405207896420507,1.010609860443462,0,2,0.03493532983221659,1
2015-02-17,0.01079575258983656,-0.0972080633999779,0.08510266359394958,0.015127785209060995,0.025383984904384427,0.019269524349098077,0.07089845782910892,0.006907743697349389,0.04989920175886803,0.0018208014073056056,0.04776143894689557,53.56857654464013,-1.3945517923328339,3.7357076655194774,0.8750501563609784,0.1866613861776488,0.07151918113818301,0.03708721422523298,0.04191226416914341,0.04431426080734012,-0.012401028793421531,1.0707619736380232,1,2,-0.038153353526417355,0
2015-02-18,0.03493532983221659,0.01079575258983656,-0.0972080633999779,0.06272193912946555,-0.019523588325571772,-0.0009055341820785046,0.06978623594549824,0.005044767177264831,0.05132310870132258,0.00022102301472921583,0.04857172414828929,49.843827211707854,-1.1782852960281218,3.161579329459352,0.6587649820533178,0.18718298847504036,0.05174182612962208,0.004430244941427075,0.03700478988754986,0.03655144367452972,-0.5684739654432214,0.6613206870471784,2,2,0.02876091731501429,1
2015-02-19,-0.038153353526417355,0.03493532983221659,0.01079575258983656,0.08510266359394958,-0.015598976701277856,-0.012173883437865563,0.0555164045457737,0.009480756578894045,0.051257590199164864,0.0021191127806703403,0.048924611071089225,52.51177117022788,-0.44658607190302746,3.1146228428675573,0.7962625853187577,0.19387736042681608,0.09944726350126842,0.043293207222699914,0.023367198518662303,0.02384498349888668,-0.3569807983182418,0.4983973827957207,3,2,0.014035461699039686,1
2015-02-20,0.02876091731501429,-0.038153353526417355,0.03493532983221659,-0.0972080633999779,0.0010415016677187694,0.010074821581937954,0.028763598219561176,0.010780152582026137,0.05118452999010956,0.006066732096792249,0.04634835425233214,53.830329814494206,0.4053900845699445,3.1732791994724234,0.8344382224941457,0.19691155919444217,0.113826657614845,0.12900266079456824,0.023490757915417063,0.023809897692796237,-0.02018588513947428,0.5274553942083169,4,2,-0.0009350164309065434,0
2015-02-21,0.014035461699039686,0.02876091731501429,-0.038153353526417355,0.01079575258983656,-0.008316906621926634,0.007728667777789333,0.029165703031697576,0.011518341601128145,0.050931111728664,0.006754778916569703,0.04612551304794844,53.722611637554756,1.049925362894129,3.0542515822372867,0.8003342430102384,0.19225895125097223,0.12207922599488863,0.14464618249534444,0.008504874743227895,0.009964999062332114,-1.0733131770402338,0.1844894341248773,5,2,-0.03809392315761073,0
2015-02-22,-0.0009350164309065434,0.014035461699039686,0.02876091731501429,0.03493532983221659,0.015127785209060995,-0.006877182820176131,0.030394925377320182,0.006196170764460973,0.05324043678805357,-0.00027177987488959945,0.04122627920817481,49.463498804324395,0.8098327705510258,2.2513271919153466,0.5963973735491963,0.19179811139355663,0.06392160388384438,-0.005420851367819446,0.03740481211563152,0.03785210267967949,1.4329339440750388,0.7712590758400065,6,2,0.009419750055611686,1
